"GEO_ID","NAME","P1_001N",
"Geography","Geographic Area Name"," !!Total",
"1400000US06037503106","Census Tract 5031.06; Los Angeles County; California","3822",
"1400000US06037503201","Census Tract 5032.01; Los Angeles County; California","4002",
"1400000US06037503202","Census Tract 5032.02; Los Angeles County; California","4350",
"1400000US06037503301","Census Tract 5033.01; Los Angeles County; California","3488",
"1400000US06037503302","Census Tract 5033.02; Los Angeles County; California","6295",
"1400000US06037503401","Census Tract 5034.01; Los Angeles County; California","7036",
"1400000US06037503402","Census Tract 5034.02; Los Angeles County; California","4631",
"1400000US06037503501","Census Tract 5035.01; Los Angeles County; California","6485",
"1400000US06037503502","Census Tract 5035.02; Los Angeles County; California","4297",
"1400000US06037503601","Census Tract 5036.01; Los Angeles County; California","4189",
"1400000US06037503602","Census Tract 5036.02; Los Angeles County; California","3838",
"1400000US06037503701","Census Tract 5037.01; Los Angeles County; California","4941",
"1400000US06037503702","Census Tract 5037.02; Los Angeles County; California","5453",
"1400000US06037503704","Census Tract 5037.04; Los Angeles County; California","4598",
"1400000US06037503705","Census Tract 5037.05; Los Angeles County; California","3222",
"1400000US06037503801","Census Tract 5038.01; Los Angeles County; California","4085",
"1400000US06037503802","Census Tract 5038.02; Los Angeles County; California","5139",
"1400000US06037503901","Census Tract 5039.01; Los Angeles County; California","2799",
"1400000US06037503902","Census Tract 5039.02; Los Angeles County; California","4663",
"1400000US06037504001","Census Tract 5040.01; Los Angeles County; California","5053",
"1400000US06037504002","Census Tract 5040.02; Los Angeles County; California","5327",
"1400000US06037504101","Census Tract 5041.01; Los Angeles County; California","5095",
"1400000US06037504200","Census Tract 5042; Los Angeles County; California","7528",
"1400000US06037530005","Census Tract 5300.05; Los Angeles County; California","4191",
"1400000US06037530006","Census Tract 5300.06; Los Angeles County; California","4295",
"1400000US06037530007","Census Tract 5300.07; Los Angeles County; California","6651",
"1400000US06037530101","Census Tract 5301.01; Los Angeles County; California","5333",
"1400000US06037530102","Census Tract 5301.02; Los Angeles County; California","4994",
"1400000US06037530202","Census Tract 5302.02; Los Angeles County; California","4056",
"1400000US06037530203","Census Tract 5302.03; Los Angeles County; California","3357",
"1400000US06037530204","Census Tract 5302.04; Los Angeles County; California","3528",
"1400000US06037530301","Census Tract 5303.01; Los Angeles County; California","2308",
"1400000US06037530302","Census Tract 5303.02; Los Angeles County; California","6375",
"1400000US06037530400","Census Tract 5304; Los Angeles County; California","4066",
"1400000US06037530500","Census Tract 5305; Los Angeles County; California","4270",
"1400000US06037530603","Census Tract 5306.03; Los Angeles County; California","4440",
"1400000US06037530700","Census Tract 5307; Los Angeles County; California","2175",
"1400000US06037530801","Census Tract 5308.01; Los Angeles County; California","5511",
"1400000US06037530802","Census Tract 5308.02; Los Angeles County; California","3240",
"1400000US06037530901","Census Tract 5309.01; Los Angeles County; California","3674",
"1400000US06037530902","Census Tract 5309.02; Los Angeles County; California","3820",
"1400000US06037531000","Census Tract 5310; Los Angeles County; California","5109",
"1400000US06037531101","Census Tract 5311.01; Los Angeles County; California","4589",
"1400000US06037531102","Census Tract 5311.02; Los Angeles County; California","3233",
"1400000US06037531201","Census Tract 5312.01; Los Angeles County; California","4855",
"1400000US06037531202","Census Tract 5312.02; Los Angeles County; California","4518",
"1400000US06037531301","Census Tract 5313.01; Los Angeles County; California","5365",
"1400000US06037531302","Census Tract 5313.02; Los Angeles County; California","6411",
"1400000US06037531502","Census Tract 5315.02; Los Angeles County; California","3279",
"1400000US06037531503","Census Tract 5315.03; Los Angeles County; California","2985",
"1400000US06037531504","Census Tract 5315.04; Los Angeles County; California","4033",
"1400000US06037531602","Census Tract 5316.02; Los Angeles County; California","4134",
"1400000US06037531603","Census Tract 5316.03; Los Angeles County; California","3285",
"1400000US06037531604","Census Tract 5316.04; Los Angeles County; California","3453",
"1400000US06037531701","Census Tract 5317.01; Los Angeles County; California","5498",
"1400000US06037531702","Census Tract 5317.02; Los Angeles County; California","4564",
"1400000US06037531800","Census Tract 5318; Los Angeles County; California","4740",
"1400000US06037531901","Census Tract 5319.01; Los Angeles County; California","6228",
"1400000US06037531902","Census Tract 5319.02; Los Angeles County; California","3953",
"1400000US06037532001","Census Tract 5320.01; Los Angeles County; California","3296",
"1400000US06037532002","Census Tract 5320.02; Los Angeles County; California","3254",
"1400000US06037532101","Census Tract 5321.01; Los Angeles County; California","6686",
"1400000US06037532102","Census Tract 5321.02; Los Angeles County; California","3835",
"1400000US06037532200","Census Tract 5322; Los Angeles County; California","6599",
"1400000US06037532302","Census Tract 5323.02; Los Angeles County; California","4452",
"1400000US06037532303","Census Tract 5323.03; Los Angeles County; California","4364",
"1400000US06037532304","Census Tract 5323.04; Los Angeles County; California","3660",
"1400000US06037532500","Census Tract 5325; Los Angeles County; California","3838",
"1400000US06037532605","Census Tract 5326.05; Los Angeles County; California","3812",
"1400000US06037532606","Census Tract 5326.06; Los Angeles County; California","4125",
"1400000US06037532607","Census Tract 5326.07; Los Angeles County; California","5694",
"1400000US06037532700","Census Tract 5327; Los Angeles County; California","2878",
"1400000US06037532800","Census Tract 5328; Los Angeles County; California","4204",
"1400000US06037532900","Census Tract 5329; Los Angeles County; California","6358",
"1400000US06037533001","Census Tract 5330.01; Los Angeles County; California","4439",
"1400000US06037533002","Census Tract 5330.02; Los Angeles County; California","2370",
"1400000US06037533103","Census Tract 5331.03; Los Angeles County; California","3233",
"1400000US06037533104","Census Tract 5331.04; Los Angeles County; California","3923",
"1400000US06037533105","Census Tract 5331.05; Los Angeles County; California","2423",
"1400000US06037533108","Census Tract 5331.08; Los Angeles County; California","5133",
"1400000US06037533201","Census Tract 5332.01; Los Angeles County; California","2602",
"1400000US06037533204","Census Tract 5332.04; Los Angeles County; California","4143",
"1400000US06037533300","Census Tract 5333; Los Angeles County; California","3172",
"1400000US06037533401","Census Tract 5334.01; Los Angeles County; California","4677",
"1400000US06037533402","Census Tract 5334.02; Los Angeles County; California","3902",
"1400000US06037533403","Census Tract 5334.03; Los Angeles County; California","2778",
"1400000US06037533501","Census Tract 5335.01; Los Angeles County; California","2958",
"1400000US06037533504","Census Tract 5335.04; Los Angeles County; California","3848",
"1400000US06037533601","Census Tract 5336.01; Los Angeles County; California","4414",
"1400000US06037533602","Census Tract 5336.02; Los Angeles County; California","5024",
"1400000US06037533603","Census Tract 5336.03; Los Angeles County; California","6106",
"1400000US06037533701","Census Tract 5337.01; Los Angeles County; California","3207",
"1400000US06037533702","Census Tract 5337.02; Los Angeles County; California","3380",
"1400000US06037533703","Census Tract 5337.03; Los Angeles County; California","4022",
"1400000US06037533803","Census Tract 5338.03; Los Angeles County; California","6152",
"1400000US06037533804","Census Tract 5338.04; Los Angeles County; California","4331",
"1400000US06037533805","Census Tract 5338.05; Los Angeles County; California","3493",
"1400000US06037533806","Census Tract 5338.06; Los Angeles County; California","3941",
"1400000US06037533901","Census Tract 5339.01; Los Angeles County; California","5864",
"1400000US06037533902","Census Tract 5339.02; Los Angeles County; California","3840",
"1400000US06037534001","Census Tract 5340.01; Los Angeles County; California","5132",
"1400000US06037534002","Census Tract 5340.02; Los Angeles County; California","4130",
"1400000US06037534101","Census Tract 5341.01; Los Angeles County; California","2100",
"1400000US06037534102","Census Tract 5341.02; Los Angeles County; California","5742",
"1400000US06037534201","Census Tract 5342.01; Los Angeles County; California","4232",
"1400000US06037534202","Census Tract 5342.02; Los Angeles County; California","5373",
"1400000US06037534203","Census Tract 5342.03; Los Angeles County; California","3088",
"1400000US06037534301","Census Tract 5343.01; Los Angeles County; California","4423",
"1400000US06037534302","Census Tract 5343.02; Los Angeles County; California","3662",
"1400000US06037534403","Census Tract 5344.03; Los Angeles County; California","2874",
"1400000US06037534404","Census Tract 5344.04; Los Angeles County; California","3555",
"1400000US06037534405","Census Tract 5344.05; Los Angeles County; California","4059",
"1400000US06037534406","Census Tract 5344.06; Los Angeles County; California","4238",
"1400000US06037534501","Census Tract 5345.01; Los Angeles County; California","5077",
"1400000US06037534502","Census Tract 5345.02; Los Angeles County; California","4074",
"1400000US06037534700","Census Tract 5347; Los Angeles County; California","4108",
"1400000US06037534802","Census Tract 5348.02; Los Angeles County; California","2759",
"1400000US06037534803","Census Tract 5348.03; Los Angeles County; California","4629",
"1400000US06037534804","Census Tract 5348.04; Los Angeles County; California","3718",
"1400000US06037534900","Census Tract 5349; Los Angeles County; California","6241",
"1400000US06037535001","Census Tract 5350.01; Los Angeles County; California","4152",
"1400000US06037535002","Census Tract 5350.02; Los Angeles County; California","3318",
"1400000US06037535101","Census Tract 5351.01; Los Angeles County; California","7329",
"1400000US06037535102","Census Tract 5351.02; Los Angeles County; California","4557",
